117.043096	27.426140	1.177410	198.000000
64.081240	59.438664	1.177410	221.000000
64.674602	59.375453	1.177410	239.000000
236.971305	61.388044	1.177410	128.000000
177.082216	95.796779	1.177410	202.000000
0.981371	126.120390	1.177410	127.000000
149.456863	138.491552	1.177410	156.000000
169.541859	194.280373	1.177410	242.000000
169.804946	194.314392	1.177410	242.000000
169.554175	193.959866	1.177410	242.000000
182.157685	241.014007	1.177410	233.000000
182.087640	240.659335	1.177410	233.000000
241.869339	284.560547	1.177410	230.000000
72.392296	285.245145	1.177410	162.000000
241.659934	285.635087	1.177410	218.000000
