1716.500000	3796.499756	4.600000	0.984314
2164.500000	2181.500000	3.800000	0.952941
717.500000	3554.499756	3.300000	0.992157
741.500000	8.500000	5.200000	0.992157
2875.500244	3192.499756	4.000000	0.972549
2448.500000	1309.500000	2.400000	0.988235
2708.499756	2940.499756	5.200000	0.972549
1735.500000	1569.500000	2.400000	0.960784
2564.500000	2413.500000	3.000000	0.976471
2351.500000	1347.500000	2.400000	0.968627
2719.500244	10.500000	3.300000	0.992157
2497.500000	2663.500000	3.000000	0.941176
1755.500000	2786.499756	2.400000	0.870588
1827.500000	3998.499756	2.400000	0.811765
1964.500000	2394.500000	4.000000	0.996078
2717.500244	1760.500000	3.300000	0.862745
649.500000	2753.500244	2.400000	0.815686
1553.500000	1485.500000	2.400000	0.678431
2816.499756	2160.500000	2.400000	0.721569
1671.500000	923.500000	2.400000	0.968627
180.500000	1801.500000	2.400000	0.823529
471.500000	1713.500000	2.400000	0.678431
1267.500000	887.500000	2.400000	0.941176
1596.500000	1233.500000	2.400000	0.933333
1671.500000	1983.500000	2.400000	0.960784
2060.500000	569.500000	2.200000	0.988235
1890.500000	3079.500244	2.400000	0.725490
2539.500000	886.500000	2.400000	0.682353
1138.500000	1871.500000	2.200000	0.937255
1542.500000	1269.500000	4.600000	0.945098
1462.500000	2113.500000	3.000000	0.984314
