912.500000	422.500000	3.300000	0.949020
657.500000	261.500000	4.600000	1.000000
477.500000	924.500000	4.600000	0.976471
777.500000	156.500000	4.600000	0.937255
1502.500000	443.500000	4.600000	1.000000
991.500000	560.500000	4.600000	1.000000
391.500000	83.500000	3.300000	1.000000
1094.500000	108.500000	2.400000	0.678431
963.500000	299.500000	4.400000	0.956863
1545.500000	1015.500000	4.400000	0.988235
1892.500000	1138.500000	5.200000	1.000000
883.500000	1145.500000	3.300000	1.000000
1042.500000	678.500000	5.200000	1.000000
525.500000	1006.500000	3.300000	0.960784
274.500000	162.500000	2.400000	1.000000
700.500000	52.500000	2.400000	1.000000
710.500000	997.500000	2.400000	0.960784
903.500000	1115.500000	2.400000	1.000000
1422.500000	1002.500000	2.400000	1.000000
1219.500000	766.500000	3.300000	0.909804
192.500000	975.500000	2.400000	1.000000
1378.500000	343.500000	2.400000	1.000000
1842.500000	474.500000	2.400000	1.000000
777.500000	840.500000	3.000000	0.905882
343.500000	978.500000	2.400000	0.941176
453.500000	358.500000	2.400000	0.909804
522.500000	286.500000	2.400000	1.000000
1470.500000	556.500000	2.400000	0.960784
1606.500000	681.500000	2.400000	1.000000
1813.500000	1056.500000	2.400000	1.000000
518.500000	20.500000	3.800000	1.000000
217.500000	48.500000	2.400000	1.000000
486.500000	245.500000	2.400000	0.894118
1146.500000	889.500000	2.400000	1.000000
1266.500000	198.500000	2.400000	1.000000
1749.500000	172.500000	2.400000	1.000000
1778.500000	158.500000	2.400000	0.992157
1795.500000	1035.500000	2.400000	0.996078
1812.500000	116.500000	2.400000	1.000000
1822.500000	333.500000	2.400000	1.000000
1844.500000	441.500000	2.400000	0.968627
1111.500000	126.500000	2.200000	0.686275
579.500000	612.500000	4.000000	0.200000
527.500000	460.500000	3.800000	0.952941
134.500000	573.500000	2.400000	0.972549
247.500000	167.500000	2.400000	0.960784
297.500000	266.500000	2.400000	1.000000
364.500000	965.500000	2.400000	0.909804
371.500000	1046.500000	2.400000	0.741176
585.500000	1162.500000	2.400000	0.760784
679.500000	619.500000	2.400000	0.760784
767.500000	799.500000	2.400000	0.960784
985.500000	589.500000	2.400000	1.000000
1139.500000	351.500000	2.400000	0.807843
1151.500000	14.500000	2.400000	0.956863
1225.500000	323.500000	2.400000	0.878431
1235.500000	1146.500000	2.400000	1.000000
1430.500000	277.500000	2.400000	0.956863
1455.500000	1183.500000	2.400000	1.000000
1563.500000	1131.500000	2.400000	0.760784
1735.500000	415.500000	2.400000	0.968627
1854.500000	52.500000	2.400000	0.976471
1891.500000	788.500000	2.400000	0.901961
1101.500000	185.500000	2.200000	1.000000
9.500000	717.500000	2.400000	0.890196
207.500000	755.500000	2.400000	1.000000
226.500000	1149.500000	2.400000	0.992157
598.500000	596.500000	2.400000	0.921569
628.500000	856.500000	2.400000	0.850980
657.500000	1034.500000	2.400000	0.945098
724.500000	632.500000	2.400000	0.894118
797.500000	96.500000	2.400000	0.874510
899.500000	300.500000	2.400000	0.835294
901.500000	712.500000	2.400000	0.760784
1059.500000	745.500000	2.400000	0.952941
1193.500000	628.500000	2.400000	0.831373
1216.500000	867.500000	2.400000	0.827451
1384.500000	868.500000	2.400000	0.917647
1638.500000	934.500000	2.400000	1.000000
1941.500000	170.500000	2.400000	0.929412
38.500000	486.500000	2.400000	0.776471
103.500000	152.500000	2.400000	0.831373
160.500000	636.500000	2.400000	0.909804
354.500000	653.500000	2.400000	0.949020
361.500000	11.500000	2.400000	0.929412
528.500000	1198.500000	2.400000	0.890196
607.500000	447.500000	2.400000	0.815686
674.500000	1051.500000	2.400000	1.000000
752.500000	1179.500000	2.400000	0.850980
895.500000	489.500000	2.400000	0.823529
907.500000	1019.500000	2.400000	0.764706
1031.500000	1109.500000	2.400000	0.874510
1089.500000	1190.500000	2.400000	0.733333
1218.500000	1070.500000	2.400000	1.000000
1222.500000	702.500000	2.400000	0.968627
1279.500000	439.500000	2.400000	0.784314
1355.500000	1034.500000	2.400000	0.784314
1670.500000	766.500000	2.400000	0.956863
103.500000	1215.500000	3.800000	0.156863
691.500000	87.500000	3.800000	0.145098
1589.500000	485.500000	3.800000	0.137255
1823.500000	159.500000	3.800000	0.149020
1140.500000	942.500000	3.000000	1.000000
1316.500000	909.500000	3.300000	0.960784
322.500000	63.500000	2.400000	1.000000
1075.500000	397.500000	2.400000	1.000000
1461.500000	580.500000	2.400000	1.000000
1910.500000	1127.500000	2.400000	0.219608
301.500000	489.500000	4.600000	0.156863
388.500000	837.500000	4.600000	0.152941
1576.500000	670.500000	4.600000	0.152941
1581.500000	161.500000	4.600000	0.145098
74.500000	895.500000	3.000000	0.941176
441.500000	872.500000	3.000000	0.980392
1160.500000	904.500000	2.200000	0.176471
